"id","ride_id","type","data","created_at","updated_at","deleted_at"
214793517,22199245,"RIDECOORDS","23.7937059,90.4058488","2018-06-28 11:13:22","2018-06-28 11:13:22",NULL
214796285,22199245,"RIDECOORDS","23.7935999,90.4057824","2018-06-28 11:13:27","2018-06-28 11:13:27",NULL
214799068,22199245,"RIDECOORDS","23.7935305,90.4057478","2018-06-28 11:13:32","2018-06-28 11:13:32",NULL
214802329,22199245,"RIDECOORDS","23.7935675,90.4057779","2018-06-28 11:13:38","2018-06-28 11:13:38",NULL
214806116,22199245,"RIDECOORDS","23.7936352,90.4057566","2018-06-28 11:13:45","2018-06-28 11:13:45",NULL
214807273,22199245,"RIDECOORDS","23.7937128,90.4056877","2018-06-28 11:13:47","2018-06-28 11:13:47",NULL
214810724,22199245,"RIDECOORDS","23.7937709,90.4052563","2018-06-28 11:13:53","2018-06-28 11:13:53",NULL
214812947,22199245,"RIDECOORDS","23.7937708,90.4050058","2018-06-28 11:13:57","2018-06-28 11:13:57",NULL
214816487,22199245,"RIDECOORDS","23.7938372,90.4047355","2018-06-28 11:14:03","2018-06-28 11:14:03",NULL
214819483,22199245,"RIDECOORDS","23.7940228,90.4045259","2018-06-28 11:14:08","2018-06-28 11:14:08",NULL
214823400,22199245,"RIDECOORDS","23.7941623,90.404435","2018-06-28 11:14:15","2018-06-28 11:14:15",NULL
214824758,22199245,"RIDECOORDS","23.7941952,90.4043901","2018-06-28 11:14:17","2018-06-28 11:14:17",NULL
225800638,22243974,"RIDECOORDS","22.27533,91.7943763","2018-06-28 16:59:58","2018-06-28 16:59:58",NULL
225802107,22243974,"RIDECOORDS","22.2753405,91.7943776","2018-06-28 17:00:01","2018-06-28 17:00:01",NULL
225805290,22243974,"RIDECOORDS","22.2753573,91.7943799","2018-06-28 17:00:07","2018-06-28 17:00:07",NULL
225808359,22243974,"RIDECOORDS","22.2753641,91.7943847","2018-06-28 17:00:13","2018-06-28 17:00:13",NULL
225810071,22243974,"RIDECOORDS","22.2753649,91.7943871","2018-06-28 17:00:16","2018-06-28 17:00:16",NULL
225813144,22243974,"RIDECOORDS","22.275364,91.7943895","2018-06-28 17:00:22","2018-06-28 17:00:22",NULL
225816257,22243974,"RIDECOORDS","22.2753637,91.7943907","2018-06-28 17:00:28","2018-06-28 17:00:28",NULL
225817756,22243974,"RIDECOORDS","22.2753635,91.7943911","2018-06-28 17:00:31","2018-06-28 17:00:31",NULL
225820866,22243974,"RIDECOORDS","22.2753634,91.7943914","2018-06-28 17:00:37","2018-06-28 17:00:37",NULL
225822537,22243974,"RIDECOORDS","22.2753634,91.7943915","2018-06-28 17:00:40","2018-06-28 17:00:40",NULL
225825534,22243974,"RIDECOORDS","22.2753633,91.7943916","2018-06-28 17:00:46","2018-06-28 17:00:46",NULL
225828703,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:00:52","2018-06-28 17:00:52",NULL
225831733,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:00:58","2018-06-28 17:00:58",NULL
225834861,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:04","2018-06-28 17:01:04",NULL
225838930,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:12","2018-06-28 17:01:12",NULL
225839009,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:12","2018-06-28 17:01:12",NULL
225839461,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:13","2018-06-28 17:01:13",NULL
225841085,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:16","2018-06-28 17:01:16",NULL
225842726,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:19","2018-06-28 17:01:19",NULL
225845469,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:24","2018-06-28 17:01:24",NULL
225845783,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:25","2018-06-28 17:01:25",NULL
225847282,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:28","2018-06-28 17:01:28",NULL
225850336,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:34","2018-06-28 17:01:34",NULL
225853215,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:39","2018-06-28 17:01:39",NULL
225856287,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:45","2018-06-28 17:01:45",NULL
225856526,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:46","2018-06-28 17:01:46",NULL
225858059,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:49","2018-06-28 17:01:49",NULL
225859646,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:52","2018-06-28 17:01:52",NULL
225862737,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:01:58","2018-06-28 17:01:58",NULL
225864255,22243974,"RIDECOORDS","22.2753633,91.7943917","2018-06-28 17:02:01","2018-06-28 17:02:01",NULL
225867362,22243974,"RIDECOORDS","22.2753469,91.794376","2018-06-28 17:02:07","2018-06-28 17:02:07",NULL
225871855,22243974,"RIDECOORDS","22.2753066,91.794386","2018-06-28 17:02:15","2018-06-28 17:02:15",NULL
225873586,22243974,"RIDECOORDS","22.2752926,91.7944019","2018-06-28 17:02:19","2018-06-28 17:02:19",NULL
225876417,22243974,"RIDECOORDS","22.2752896,91.7944084","2018-06-28 17:02:24","2018-06-28 17:02:24",NULL
225876634,22243974,"RIDECOORDS","22.2752876,91.7944125","2018-06-28 17:02:25","2018-06-28 17:02:25",NULL
225878197,22243974,"RIDECOORDS","22.2752863,91.7944153","2018-06-28 17:02:28","2018-06-28 17:02:28",NULL
225879753,22243974,"RIDECOORDS","22.2752854,91.7944171","2018-06-28 17:02:31","2018-06-28 17:02:31",NULL
225884181,22243974,"RIDECOORDS","22.2752844,91.7944194","2018-06-28 17:02:39","2018-06-28 17:02:39",NULL
225886089,22243974,"RIDECOORDS","22.2752904,91.7944182","2018-06-28 17:02:43","2018-06-28 17:02:43",NULL
225888887,22243974,"RIDECOORDS","22.2753,91.7944153","2018-06-28 17:02:48","2018-06-28 17:02:48",NULL
225890722,22243974,"RIDECOORDS","22.275331,91.7943972","2018-06-28 17:02:52","2018-06-28 17:02:52",NULL
225892685,22243974,"RIDECOORDS","22.2753429,91.7943886","2018-06-28 17:02:56","2018-06-28 17:02:56",NULL
225895325,22243974,"RIDECOORDS","22.2753571,91.7943826","2018-06-28 17:03:01","2018-06-28 17:03:01",NULL
225897106,22243974,"RIDECOORDS","22.2753598,91.7943811","2018-06-28 17:03:04","2018-06-28 17:03:04",NULL
225900038,22243974,"RIDECOORDS","22.2753631,91.7943793","2018-06-28 17:03:10","2018-06-28 17:03:10",NULL
225901544,22243974,"RIDECOORDS","22.2753639,91.7943789","2018-06-28 17:03:13","2018-06-28 17:03:13",NULL
225904779,22243974,"RIDECOORDS","22.2753646,91.7943785","2018-06-28 17:03:19","2018-06-28 17:03:19",NULL
225907615,22243974,"RIDECOORDS","22.2753613,91.7943767","2018-06-28 17:03:24","2018-06-28 17:03:24",NULL
225910717,22243974,"RIDECOORDS","22.2753499,91.7943753","2018-06-28 17:03:30","2018-06-28 17:03:30",NULL
225911154,22243974,"RIDECOORDS","22.2753443,91.7943762","2018-06-28 17:03:31","2018-06-28 17:03:31",NULL
225914000,22243974,"RIDECOORDS","22.2753354,91.7943763","2018-06-28 17:03:37","2018-06-28 17:03:37",NULL
225917151,22243974,"RIDECOORDS","22.2753312,91.7943757","2018-06-28 17:03:43","2018-06-28 17:03:43",NULL
225919982,22243974,"RIDECOORDS","22.2753299,91.7943755","2018-06-28 17:03:48","2018-06-28 17:03:48",NULL
225920301,22243974,"RIDECOORDS","22.275329,91.7943753","2018-06-28 17:03:49","2018-06-28 17:03:49",NULL
225921870,22243974,"RIDECOORDS","22.2753284,91.7943752","2018-06-28 17:03:52","2018-06-28 17:03:52",NULL
225924916,22243974,"RIDECOORDS","22.2753092,91.7943801","2018-06-28 17:03:58","2018-06-28 17:03:58",NULL
225943178,22243974,"RIDECOORDS","22.2753106,91.7943624","2018-06-28 17:04:32","2018-06-28 17:04:32",NULL
225943698,22243974,"RIDECOORDS","22.2754367,91.7934483","2018-06-28 17:04:33","2018-06-28 17:04:33",NULL
225943700,22243974,"RIDECOORDS","22.27529,91.7927617","2018-06-28 17:04:33","2018-06-28 17:04:33",NULL
225943778,22243974,"RIDECOORDS","22.2753183,91.7929567","2018-06-28 17:04:33","2018-06-28 17:04:33",NULL
225945459,22243974,"RIDECOORDS","22.2752417,91.7924583","2018-06-28 17:04:37","2018-06-28 17:04:37",NULL
225963995,22243974,"RIDECOORDS","22.2752,91.7922583","2018-06-28 17:05:13","2018-06-28 17:05:13",NULL
225964002,22243974,"RIDECOORDS","22.2752,91.7922583","2018-06-28 17:05:13","2018-06-28 17:05:13",NULL
225964029,22243974,"RIDECOORDS","22.2752,91.7922583","2018-06-28 17:05:13","2018-06-28 17:05:13",NULL
225965992,22243974,"RIDECOORDS","22.275015,91.79157","2018-06-28 17:05:16","2018-06-28 17:05:16",NULL
225966107,22243974,"RIDECOORDS","22.2749667,91.7913267","2018-06-28 17:05:17","2018-06-28 17:05:17",NULL
225966132,22243974,"RIDECOORDS","22.2748817,91.7908517","2018-06-28 17:05:17","2018-06-28 17:05:17",NULL
225966388,22243974,"RIDECOORDS","22.27463,91.7908233","2018-06-28 17:05:17","2018-06-28 17:05:17",NULL
225966435,22243974,"RIDECOORDS","22.274425,91.79089","2018-06-28 17:05:17","2018-06-28 17:05:17",NULL
225984378,22243974,"RIDECOORDS","22.2739467,91.791","2018-06-28 17:05:52","2018-06-28 17:05:52",NULL
225984382,22243974,"RIDECOORDS","22.2736667,91.7910783","2018-06-28 17:05:52","2018-06-28 17:05:52",NULL
225984404,22243974,"RIDECOORDS","22.27509,91.7918083","2018-06-28 17:05:52","2018-06-28 17:05:52",NULL
225984771,22243974,"RIDECOORDS","22.27257,91.78991","2018-06-28 17:05:52","2018-06-28 17:05:52",NULL
225986200,22243974,"RIDECOORDS","22.272475,91.7895483","2018-06-28 17:05:55","2018-06-28 17:05:55",NULL
225986802,22243974,"RIDECOORDS","22.2726067,91.79024","2018-06-28 17:05:56","2018-06-28 17:05:56",NULL
225990533,22243974,"RIDECOORDS","22.2724394,91.7894339","2018-06-28 17:06:03","2018-06-28 17:06:03",NULL
225992071,22243974,"RIDECOORDS","22.2724251,91.7893949","2018-06-28 17:06:06","2018-06-28 17:06:06",NULL
225992292,22243974,"RIDECOORDS","22.2724112,91.7893942","2018-06-28 17:06:07","2018-06-28 17:06:07",NULL
225993886,22243974,"RIDECOORDS","22.2723987,91.7893957","2018-06-28 17:06:10","2018-06-28 17:06:10",NULL
225995476,22243974,"RIDECOORDS","22.2723909,91.7893523","2018-06-28 17:06:13","2018-06-28 17:06:13",NULL
225998570,22243974,"RIDECOORDS","22.2724067,91.7892499","2018-06-28 17:06:19","2018-06-28 17:06:19",NULL
226001717,22243974,"RIDECOORDS","22.2723948,91.7891283","2018-06-28 17:06:25","2018-06-28 17:06:25",NULL
226006141,22243974,"RIDECOORDS","22.2723852,91.7890428","2018-06-28 17:06:33","2018-06-28 17:06:33",NULL
226007944,22243974,"RIDECOORDS","22.2723033,91.7887533","2018-06-28 17:06:37","2018-06-28 17:06:37",NULL
226012354,22243974,"RIDECOORDS","22.2722283,91.78826","2018-06-28 17:06:45","2018-06-28 17:06:45",NULL
226014059,22243974,"RIDECOORDS","22.272095,91.7877483","2018-06-28 17:06:49","2018-06-28 17:06:49",NULL
226015584,22243974,"RIDECOORDS","22.2720483,91.78754","2018-06-28 17:06:52","2018-06-28 17:06:52",NULL
226018523,22243974,"RIDECOORDS","22.272046,91.7874168","2018-06-28 17:06:57","2018-06-28 17:06:57",NULL
226020198,22243974,"RIDECOORDS","22.2720613,91.7873139","2018-06-28 17:07:01","2018-06-28 17:07:01",NULL
226023285,22243974,"RIDECOORDS","22.2720798,91.7872819","2018-06-28 17:07:07","2018-06-28 17:07:07",NULL
226026425,22243974,"RIDECOORDS","22.2721256,91.7872294","2018-06-28 17:07:13","2018-06-28 17:07:13",NULL
226029601,22243974,"RIDECOORDS","22.2723133,91.7871417","2018-06-28 17:07:19","2018-06-28 17:07:19",NULL
226032756,22243974,"RIDECOORDS","22.2726633,91.7870217","2018-06-28 17:07:25","2018-06-28 17:07:25",NULL
226035413,22243974,"RIDECOORDS","22.27309,91.7869267","2018-06-28 17:07:31","2018-06-28 17:07:31",NULL
226039999,22243974,"RIDECOORDS","22.2734833,91.786835","2018-06-28 17:07:39","2018-06-28 17:07:39",NULL
226044456,22243974,"RIDECOORDS","22.273825,91.7867583","2018-06-28 17:07:47","2018-06-28 17:07:47",NULL
226044641,22243974,"RIDECOORDS","22.2740083,91.7866883","2018-06-28 17:07:47","2018-06-28 17:07:47",NULL
226045045,22243974,"RIDECOORDS","22.273825,91.7867583","2018-06-28 17:07:48","2018-06-28 17:07:48",NULL
226045793,22243974,"RIDECOORDS","22.2742783,91.7866533","2018-06-28 17:07:49","2018-06-28 17:07:49",NULL
226049034,22243974,"RIDECOORDS","22.2747583,91.78656","2018-06-28 17:07:55","2018-06-28 17:07:55",NULL
226053526,22243974,"RIDECOORDS","22.2752633,91.7864217","2018-06-28 17:08:03","2018-06-28 17:08:03",NULL
226056654,22243974,"RIDECOORDS","22.2758083,91.7862967","2018-06-28 17:08:09","2018-06-28 17:08:09",NULL
226059764,22243974,"RIDECOORDS","22.2763517,91.7861667","2018-06-28 17:08:15","2018-06-28 17:08:15",NULL
226061525,22243974,"RIDECOORDS","22.2769933,91.7859883","2018-06-28 17:08:19","2018-06-28 17:08:19",NULL
226063125,22243974,"RIDECOORDS","22.2773467,91.7859233","2018-06-28 17:08:22","2018-06-28 17:08:22",NULL
226064633,22243974,"RIDECOORDS","22.2777333,91.7858533","2018-06-28 17:08:25","2018-06-28 17:08:25",NULL
226067779,22243974,"RIDECOORDS","22.2783233,91.7856433","2018-06-28 17:08:31","2018-06-28 17:08:31",NULL
226070928,22243974,"RIDECOORDS","22.2785319,91.7855353","2018-06-28 17:08:37","2018-06-28 17:08:37",NULL
226073931,22243974,"RIDECOORDS","22.2786692,91.7854622","2018-06-28 17:08:43","2018-06-28 17:08:43",NULL
226075639,22243974,"RIDECOORDS","22.2787365,91.7854203","2018-06-28 17:08:46","2018-06-28 17:08:46",NULL
226077132,22243974,"RIDECOORDS","22.2788783,91.7853867","2018-06-28 17:08:49","2018-06-28 17:08:49",NULL
226078681,22243974,"RIDECOORDS","22.279065,91.7853483","2018-06-28 17:08:52","2018-06-28 17:08:52",NULL
226080209,22243974,"RIDECOORDS","22.2792517,91.7853117","2018-06-28 17:08:55","2018-06-28 17:08:55",NULL
226083434,22243974,"RIDECOORDS","22.27965,91.78518","2018-06-28 17:09:01","2018-06-28 17:09:01",NULL
226086604,22243974,"RIDECOORDS","22.2801917,91.78511","2018-06-28 17:09:07","2018-06-28 17:09:07",NULL
226089702,22243974,"RIDECOORDS","22.2807233,91.7849483","2018-06-28 17:09:13","2018-06-28 17:09:13",NULL
226092701,22243974,"RIDECOORDS","22.2812167,91.7848167","2018-06-28 17:09:19","2018-06-28 17:09:19",NULL
226095834,22243974,"RIDECOORDS","22.2817717,91.7846967","2018-06-28 17:09:25","2018-06-28 17:09:25",NULL
226098934,22243974,"RIDECOORDS","22.282315,91.7845717","2018-06-28 17:09:31","2018-06-28 17:09:31",NULL
226103506,22243974,"RIDECOORDS","22.282925,91.78459","2018-06-28 17:09:39","2018-06-28 17:09:39",NULL
226103736,22243974,"RIDECOORDS","22.28324,91.7846033","2018-06-28 17:09:40","2018-06-28 17:09:40",NULL
226106656,22243974,"RIDECOORDS","22.28372,91.7845983","2018-06-28 17:09:46","2018-06-28 17:09:46",NULL
226108236,22243974,"RIDECOORDS","22.2839417,91.7845833","2018-06-28 17:09:49","2018-06-28 17:09:49",NULL
226109822,22243974,"RIDECOORDS","22.28417,91.78457","2018-06-28 17:09:52","2018-06-28 17:09:52",NULL
226111230,22243974,"RIDECOORDS","22.28443,91.7845367","2018-06-28 17:09:55","2018-06-28 17:09:55",NULL
226114509,22243974,"RIDECOORDS","22.285035,91.7844917","2018-06-28 17:10:01","2018-06-28 17:10:01",NULL
226116916,22243974,"RIDECOORDS","22.285035,91.7844917","2018-06-28 17:10:06","2018-06-28 17:10:06",NULL
226117527,22243974,"RIDECOORDS","22.2857267,91.784405","2018-06-28 17:10:07","2018-06-28 17:10:07",NULL
226120758,22243974,"RIDECOORDS","22.2863517,91.7842267","2018-06-28 17:10:13","2018-06-28 17:10:13",NULL
226123827,22243974,"RIDECOORDS","22.2868067,91.784095","2018-06-28 17:10:19","2018-06-28 17:10:19",NULL
226126956,22243974,"RIDECOORDS","22.287145,91.7839867","2018-06-28 17:10:25","2018-06-28 17:10:25",NULL
226130113,22243974,"RIDECOORDS","22.2875317,91.78383","2018-06-28 17:10:31","2018-06-28 17:10:31",NULL
226131645,22243974,"RIDECOORDS","22.287715,91.7837683","2018-06-28 17:10:34","2018-06-28 17:10:34",NULL
226133225,22243974,"RIDECOORDS","22.2879067,91.7837067","2018-06-28 17:10:37","2018-06-28 17:10:37",NULL
226136337,22243974,"RIDECOORDS","22.2882217,91.78356","2018-06-28 17:10:43","2018-06-28 17:10:43",NULL
226139666,22243974,"RIDECOORDS","22.2885017,91.78347","2018-06-28 17:10:49","2018-06-28 17:10:49",NULL
226144060,22243974,"RIDECOORDS","22.2888683,91.7833667","2018-06-28 17:10:57","2018-06-28 17:10:57",NULL
226145814,22243974,"RIDECOORDS","22.28941,91.7831983","2018-06-28 17:11:01","2018-06-28 17:11:01",NULL
226149067,22243974,"RIDECOORDS","22.289835,91.7830367","2018-06-28 17:11:07","2018-06-28 17:11:07",NULL
226152272,22243974,"RIDECOORDS","22.2899272,91.7830048","2018-06-28 17:11:13","2018-06-28 17:11:13",NULL
226155580,22243974,"RIDECOORDS","22.2901433,91.7829383","2018-06-28 17:11:19","2018-06-28 17:11:19",NULL
226158665,22243974,"RIDECOORDS","22.29057,91.7827583","2018-06-28 17:11:25","2018-06-28 17:11:25",NULL
226161874,22243974,"RIDECOORDS","22.2911117,91.78255","2018-06-28 17:11:31","2018-06-28 17:11:31",NULL
226165161,22243974,"RIDECOORDS","22.2914867,91.7824667","2018-06-28 17:11:37","2018-06-28 17:11:37",NULL
226168223,22243974,"RIDECOORDS","22.2916317,91.7824458","2018-06-28 17:11:43","2018-06-28 17:11:43",NULL
226172819,22243974,"RIDECOORDS","22.2917272,91.7824482","2018-06-28 17:11:51","2018-06-28 17:11:51",NULL
226174601,22243974,"RIDECOORDS","22.2917614,91.7824523","2018-06-28 17:11:55","2018-06-28 17:11:55",NULL
226179014,22243974,"RIDECOORDS","22.291815,91.7824499","2018-06-28 17:12:03","2018-06-28 17:12:03",NULL
226182363,22243974,"RIDECOORDS","22.2918518,91.7824392","2018-06-28 17:12:09","2018-06-28 17:12:09",NULL
226184446,22243974,"RIDECOORDS","22.2919462,91.7824017","2018-06-28 17:12:14","2018-06-28 17:12:14",NULL
226187298,22243974,"RIDECOORDS","22.2920133,91.7823779","2018-06-28 17:12:19","2018-06-28 17:12:19",NULL
226190412,22243974,"RIDECOORDS","22.2920855,91.7823567","2018-06-28 17:12:25","2018-06-28 17:12:25",NULL
226192027,22243974,"RIDECOORDS","22.2921254,91.7823455","2018-06-28 17:12:28","2018-06-28 17:12:28",NULL
226193438,22243974,"RIDECOORDS","22.2921659,91.7823275","2018-06-28 17:12:31","2018-06-28 17:12:31",NULL
226196712,22243974,"RIDECOORDS","22.292286,91.7822938","2018-06-28 17:12:37","2018-06-28 17:12:37",NULL
226199984,22243974,"RIDECOORDS","22.2924112,91.7822855","2018-06-28 17:12:43","2018-06-28 17:12:43",NULL
226202959,22243974,"RIDECOORDS","22.2925598,91.782247","2018-06-28 17:12:49","2018-06-28 17:12:49",NULL
226207452,22243974,"RIDECOORDS","22.292688,91.7822251","2018-06-28 17:12:57","2018-06-28 17:12:57",NULL
226209307,22243974,"RIDECOORDS","22.2927222,91.7822221","2018-06-28 17:13:01","2018-06-28 17:13:01",NULL
226212505,22243974,"RIDECOORDS","22.2928336,91.7822021","2018-06-28 17:13:07","2018-06-28 17:13:07",NULL
226216986,22243974,"RIDECOORDS","22.2930098,91.7821857","2018-06-28 17:13:15","2018-06-28 17:13:15",NULL
226217306,22243974,"RIDECOORDS","22.2930759,91.7821761","2018-06-28 17:13:16","2018-06-28 17:13:16",NULL
226220476,22243974,"RIDECOORDS","22.2932184,91.7821472","2018-06-28 17:13:22","2018-06-28 17:13:22",NULL
226223375,22243974,"RIDECOORDS","22.2932606,91.782147","2018-06-28 17:13:27","2018-06-28 17:13:27",NULL
226225134,22243974,"RIDECOORDS","22.2933223,91.7821639","2018-06-28 17:13:31","2018-06-28 17:13:31",NULL
226228412,22243974,"RIDECOORDS","22.2933962,91.7822079","2018-06-28 17:13:37","2018-06-28 17:13:37",NULL
226231546,22243974,"RIDECOORDS","22.2934686,91.7822677","2018-06-28 17:13:43","2018-06-28 17:13:43",NULL
226234662,22243974,"RIDECOORDS","22.29372,91.78238","2018-06-28 17:13:49","2018-06-28 17:13:49",NULL
226239137,22243974,"RIDECOORDS","22.2940333,91.7825233","2018-06-28 17:13:57","2018-06-28 17:13:57",NULL
226242323,22243974,"RIDECOORDS","22.2944583,91.7827683","2018-06-28 17:14:03","2018-06-28 17:14:03",NULL
226245497,22243974,"RIDECOORDS","22.2949467,91.7830817","2018-06-28 17:14:09","2018-06-28 17:14:09",NULL
226247363,22243974,"RIDECOORDS","22.2954167,91.78328","2018-06-28 17:14:13","2018-06-28 17:14:13",NULL
226248948,22243974,"RIDECOORDS","22.2956017,91.7833533","2018-06-28 17:14:16","2018-06-28 17:14:16",NULL
226250461,22243974,"RIDECOORDS","22.29575,91.7834067","2018-06-28 17:14:19","2018-06-28 17:14:19",NULL
226253716,22243974,"RIDECOORDS","22.2960183,91.7835417","2018-06-28 17:14:25","2018-06-28 17:14:25",NULL
226256816,22243974,"RIDECOORDS","22.29628,91.7836667","2018-06-28 17:14:31","2018-06-28 17:14:31",NULL
226260134,22243974,"RIDECOORDS","22.296545,91.78378","2018-06-28 17:14:37","2018-06-28 17:14:37",NULL
226264460,22243974,"RIDECOORDS","22.2969017,91.78392","2018-06-28 17:14:45","2018-06-28 17:14:45",NULL
226267576,22243974,"RIDECOORDS","22.2974183,91.7842133","2018-06-28 17:14:51","2018-06-28 17:14:51",NULL
226269315,22243974,"RIDECOORDS","22.2979983,91.78456","2018-06-28 17:14:55","2018-06-28 17:14:55",NULL
226273879,22243974,"RIDECOORDS","22.2984967,91.7849017","2018-06-28 17:15:03","2018-06-28 17:15:03",NULL
226275553,22243974,"RIDECOORDS","22.298845,91.785195","2018-06-28 17:15:07","2018-06-28 17:15:07",NULL
226278917,22243974,"RIDECOORDS","22.2990283,91.7853383","2018-06-28 17:15:13","2018-06-28 17:15:13",NULL
226281876,22243974,"RIDECOORDS","22.2993117,91.78558","2018-06-28 17:15:19","2018-06-28 17:15:19",NULL
226285027,22243974,"RIDECOORDS","22.2995983,91.78593","2018-06-28 17:15:25","2018-06-28 17:15:25",NULL
226286759,22243974,"RIDECOORDS","22.299775,91.7861333","2018-06-28 17:15:28","2018-06-28 17:15:28",NULL
226287878,22243974,"RIDECOORDS","22.2999267,91.7863183","2018-06-28 17:15:31","2018-06-28 17:15:31",NULL
226292913,22243974,"RIDECOORDS","22.3000917,91.7865733","2018-06-28 17:15:39","2018-06-28 17:15:39",NULL
226296088,22243974,"RIDECOORDS","22.3002933,91.7869383","2018-06-28 17:15:45","2018-06-28 17:15:45",NULL
226299361,22243974,"RIDECOORDS","22.300515,91.78738","2018-06-28 17:15:51","2018-06-28 17:15:51",NULL
226301279,22243974,"RIDECOORDS","22.3006385,91.7876837","2018-06-28 17:15:55","2018-06-28 17:15:55",NULL
226304264,22243974,"RIDECOORDS","22.3006636,91.7878","2018-06-28 17:16:01","2018-06-28 17:16:01",NULL
226308832,22243974,"RIDECOORDS","22.3006704,91.7878209","2018-06-28 17:16:09","2018-06-28 17:16:09",NULL
226310697,22243974,"RIDECOORDS","22.3006883,91.7878672","2018-06-28 17:16:13","2018-06-28 17:16:13",NULL
226313851,22243974,"RIDECOORDS","22.3007163,91.7879325","2018-06-28 17:16:19","2018-06-28 17:16:19",NULL
226358060,22243974,"RIDECOORDS","22.300729,91.7879727","2018-06-28 17:17:42","2018-06-28 17:17:42",NULL
226358450,22243974,"RIDECOORDS","22.3008031,91.7881572","2018-06-28 17:17:42","2018-06-28 17:17:42",NULL
226358456,22243974,"RIDECOORDS","22.3007569,91.7880608","2018-06-28 17:17:42","2018-06-28 17:17:42",NULL
226358458,22243974,"RIDECOORDS","22.30075,91.7880433","2018-06-28 17:17:42","2018-06-28 17:17:42",NULL
226358501,22243974,"RIDECOORDS","22.3007797,91.7881054","2018-06-28 17:17:42","2018-06-28 17:17:42",NULL
226360393,22243974,"RIDECOORDS","22.3008297,91.788213","2018-06-28 17:17:46","2018-06-28 17:17:46",NULL
226361994,22243974,"RIDECOORDS","22.3008348,91.7882237","2018-06-28 17:17:49","2018-06-28 17:17:49",NULL
226364896,22243974,"RIDECOORDS","22.3008506,91.7882448","2018-06-28 17:17:54","2018-06-28 17:17:54",NULL
226366818,22243974,"RIDECOORDS","22.3008824,91.78833","2018-06-28 17:17:58","2018-06-28 17:17:58",NULL
226368423,22243974,"RIDECOORDS","22.3008876,91.7883766","2018-06-28 17:18:01","2018-06-28 17:18:01",NULL
226373030,22243974,"RIDECOORDS","22.3009361,91.7885921","2018-06-28 17:18:09","2018-06-28 17:18:09",NULL
226373351,22243974,"RIDECOORDS","22.3009597,91.7886977","2018-06-28 17:18:10","2018-06-28 17:18:10",NULL
226374787,22243974,"RIDECOORDS","22.3009805,91.7887911","2018-06-28 17:18:13","2018-06-28 17:18:13",NULL
226378072,22243974,"RIDECOORDS","22.3010371,91.7889616","2018-06-28 17:18:19","2018-06-28 17:18:19",NULL
226381228,22243974,"RIDECOORDS","22.3010845,91.7891464","2018-06-28 17:18:25","2018-06-28 17:18:25",NULL
226384691,22243974,"RIDECOORDS","22.3011322,91.7893035","2018-06-28 17:18:31","2018-06-28 17:18:31",NULL
226387625,22243974,"RIDECOORDS","22.3011642,91.7894326","2018-06-28 17:18:37","2018-06-28 17:18:37",NULL
226392218,22243974,"RIDECOORDS","22.3011842,91.7895193","2018-06-28 17:18:45","2018-06-28 17:18:45",NULL
226392501,22243974,"RIDECOORDS","22.3011891,91.7895526","2018-06-28 17:18:46","2018-06-28 17:18:46",NULL
226397057,22243974,"RIDECOORDS","22.3011966,91.7895819","2018-06-28 17:18:54","2018-06-28 17:18:54",NULL
226397387,22243974,"RIDECOORDS","22.3011982,91.7895883","2018-06-28 17:18:55","2018-06-28 17:18:55",NULL
226400542,22243974,"RIDECOORDS","22.301219,91.7896317","2018-06-28 17:19:01","2018-06-28 17:19:01",NULL
226405084,22243974,"RIDECOORDS","22.3013167,91.7898567","2018-06-28 17:19:09","2018-06-28 17:19:09",NULL
226406814,22243974,"RIDECOORDS","22.3014364,91.7900391","2018-06-28 17:19:13","2018-06-28 17:19:13",NULL
226411399,22243974,"RIDECOORDS","22.3014577,91.7900832","2018-06-28 17:19:21","2018-06-28 17:19:21",NULL
226413082,22243974,"RIDECOORDS","22.3014628,91.7900964","2018-06-28 17:19:25","2018-06-28 17:19:25",NULL
226417716,22243974,"RIDECOORDS","22.3014908,91.7901396","2018-06-28 17:19:33","2018-06-28 17:19:33",NULL
